Title,Date,State,Total_deaths,full place name,state,latitude,longitude
Three Bombs Detonated In Maiduguri,1/4/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Attack Church in Gombe,1/5/12,Gombe,9,"Gombe, Gombe, Nigeria",Gombe,10.29044293,11.16995357
Protester Killed in Kano,1/5/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Two Killed, Three Injured By Unidetified Gunmen in Mubi, Adamawa",1/5/12,Adamawa,4,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Boko Haram attacks church, kills 11 in Yola",1/6/12,Adamawa,16,"Yola South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Boko Haram Raid Banks in Potiskum, 2 dead",1/6/12,Yobe,2,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen Kill 10 in Mubi Attack,1/6/12,Adamawa,20,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Over 50 Injured As Angry Youths Attack Muslims in Sapele,1/6/12,Delta,0,"Sapele, Delta, Nigeria",Delta,5.890427265,5.680004434
Two university students shot dead by suspected Boko Haram,1/6/12,Borno,2,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Adamawa Killings Continue in Lamurde,1/7/12,Adamawa,4,"Lamurde, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Christian Youths Protests Boko Haram’s Killings, As Soldiers Shoot Two In Adamawa",1/7/12,Adamawa,2,"Yola South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Nigerian police shoot protester dead in Lagos, wound 3",1/8/12,Lagos,3,"Agege, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Policemen Kill Two Protesters in Kano,1/8/12,Kano,7,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Mosque attacked in Benin City,1/9/12,Edo,0,"Oredo, Edo, Nigeria",Edo,6.340477314,5.620008096
"One killed, two injured in Maiduguri market attack",1/9/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Police Kill 6 Protesters in Maiduguri,1/9/12,Borno,6,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Three killed, several injured in Edo",1/9/12,Edo,3,"Oredo, Edo, Nigeria",Edo,6.340477314,5.620008096
4 Protesters shot in Ogun State,1/10/12,Ogun,4,"Obafemi-Owode, Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Attack on mosque, Quranic school",1/10/12,Edo,5,"Oredo, Edo, Nigeria",Edo,6.340477314,5.620008096
Deadly Gun Attack on Bar in Yobe,1/10/12,Yobe,8,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
One killed in Kaduna as protest turns violent,1/10/12,Kaduna,1,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Protester Cut to Death in Osun,1/10/12,Osun,1,"Osogbo, Osun, Nigeria",Osun,7.629959329,4.179992634
"Police Kill Two, Injure Six in Niger State",1/11/12,Niger,2,"Gurara, Niger, Nigeria",Niger,10.4003587,5.469939737
Unknown Gunmen Kill Three People in Fresh Attack,1/11/12,Bauchi,3,"Tafawa-Balewa, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Bomb Explosions in Jajeri Ward of Maiduguri,1/11/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Four Igbos Fleeing Maiduguri killed by Boko Haram,1/11/12,Yobe,4,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"One killed, three injured in Ebonyi communal clash",1/11/12,Ebonyi,1,"Ebonyi, Ebonyi, Nigeria",,,
"Protesters Kill Inspector, Burn INEC Office With 23 Vehicles",1/11/12,Niger,1,"Chanchaga, Niger, Nigeria",Niger,10.4003587,5.469939737
"Mob kills 2, burns mosques in Adamawa village",1/12/12,Adamawa,2,"Numan, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Police Kill One, Injure Many in Kogi Protest",1/12/12,Kogi,1,"Lokoja, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Police shoot 2 more protesters in Kano,1/12/12,Kano,2,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Attacks At Bars Leave Two Dead in Adamawa,1/13/12,Adamawa,2,"Yola South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Gunmen Kill 2 Persons at Gombe Beer Parlour,1/13/12,Gombe,2,"Gombe, Gombe, Nigeria",Gombe,10.29044293,11.16995357
Gunmen kill one in Plateau,1/14/12,Plateau,1,"Riyom, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen Invade Homes, Kill Two in Maiduguri",1/16/12,Borno,2,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
3 Chadians killed in Yobe,1/16/12,Yobe,3,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Police Corporal Gunned Down in Mubi,1/16/12,Adamawa,1,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Gunmen Kill Two, Soldiers Kill Four in Maiduguri",1/17/12,Borno,6,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
JTFsoldier killed in Ogoni,1/17/12,Rivers,5,"Ogoni, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Bomb Attempt At Senator's Residence,1/18/12,Gombe,0,"Gombe, Gombe, Nigeria",Gombe,10.29044293,11.16995357
Boko Haram Attacks Drinking Joint in Potiskum,1/20/12,Yobe,1,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Boko Haram Bombs Kano, Kills Over 200",1/20/12,Kano,215,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Bomb blasts in Bayelsa,1/21/12,Bayelsa,0,"Yenegoa, Bayelsa, Nigeria",,,
"Gunmen Attack Ex-Militant Leader’s Home In Bayelsa, Kill Policeman",1/21/12,Bayelsa,2,"Southern Ijaw, Bayelsa, Nigeria",,,
Army kills 3 MASSOB members in Onitsha,1/22/12,Anambra,3,"Onitsha North, Anambra, Nigeria",Anambra,6.210433572,7.06999711
"DSP, Army Corporal, Eight Others Killed As Explosions Rock Bauchi",1/22/12,Bauchi,12,"Tafawa-Balewa, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Four Boko Haram Suspects Shot Dead in Borno,1/22/12,Borno,4,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Court Registrar in Borno,1/22/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Fresh Blasts, Gunfire Rock Kano",1/24/12,Kano,0,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Suspected Boko Haram Member, Wife Killed",1/24/12,Kano,2,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Mob Lynches Cop for Killing Driver Over Bribe,1/25/12,Oyo,2,"Ibarapa North, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Two Injured as Explosion Rocks Kano's Bus Terminal,1/26/12,Kano,0,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Gunmen Attack Police Post, Kill Officer",1/27/12,Kano,5,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Army Kills 11 Boko Haram Members in Maiduguri,1/28/12,Borno,11,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Policeman in Kaduna,1/28/12,Kaduna,1,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Boko Haram, Police in Fresh Gun Battle in Kano",1/29/12,Kano,0,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Bicycle Riding Gunmen Kill One in Patiskum,1/30/12,Yobe,1,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen Kill Four People in Borno,1/30/12,Borno,5,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Police Corporal Killed in Kogi,1/31/12,Kogi,1,"Ogori, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Police Inspector Killed in Katsina,2/1/12,Katsina,1,"Kankara, Katsina, Nigeria",Katsina,11.5203937,7.320007689
Bomb Blasts Hit Maiduguri Again - Six Killed,2/2/12,Borno,6,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
High Chief Beheaded in Delta,2/2/12,Delta,1,"Ndokwa West, Delta, Nigeria",Delta,5.890427265,5.680004434
Boko Haram Kills Ex-Council Boss,2/3/12,Borno,2,"Damboa, Borno, Nigeria",Borno,10.62042279,12.18999467
"Robbers Bomb Bank, Police Station, Kill Medical Doctor in Kogi",2/3/12,Kogi,4,"Ajaokuta, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Bloodbath in Anambra as town union factions clash,2/4/12,Anambra,0,"Idemili North, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Gunmen kill another 2 in Borno,2/5/12,Borno,2,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Security Operative in Damaturu,2/5/12,Yobe,1,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"MEND Attacks Agip Facility, Threatens MTN, SacOil",2/5/12,Bayelsa,0,"Brass, Bayelsa, Nigeria",,,
Ex-Militants Bomb Hotel in Delta,2/6/12,Delta,0,"Okpe, Delta, Nigeria",Delta,5.890427265,5.680004434
Five Killed As Boko Haram Armoury Discovered in Kano,2/6/12,Kano,8,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Fresh explosion rocks Maiduguri,2/6/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Assassinate Businessman in Zamfara,2/6/12,Zamfara,1,"Maru, Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
"Gunmen Attack, Burn Kano Police Station",2/6/12,Kano,4,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
War Rages At Jibowu/Fadeyi As Terror Gangs Unleash Mayhem,2/6/12,Lagos,,"Ikeja, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Assassins Kill One, Injure Police Officer in Delta",2/7/12,Delta,2,"Ughelli North, Delta, Nigeria",Delta,5.890427265,5.680004434
Suicide Bomber Hits Army Barracks in Kaduna,2/7/12,Kaduna,3,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
9 die as NURTW factions clash,2/8/12,Lagos,9,"Lagos Island, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Onitsha Boils As Police Kills Bus Driver,2/9/12,Anambra,1,"Onitsha North, Anambra, Nigeria",Anambra,6.210433572,7.06999711
"Confusion in Asaba as Igbo, Hausa clash",2/10/12,Delta,0,"Asaba, Delta, Nigeria",Delta,5.890427265,5.680004434
Four Killed As Soldiers Battle Boko Haram in Maiduguri,2/10/12,Borno,6,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Boko Haram Beheads Three in Maiduguri,2/11/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Boko Haram Kills 7 in Borno,2/11/12,Borno,7,"Jere, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Two in Potiskum,2/11/12,Yobe,2,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Two Killed in Kaduna Village Attack,2/11/12,Kaduna,2,"Zangon-Kataf, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
JTF 'Kills 12 Boko Haram Suspects in Shootout',2/12/12,Borno,24,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Protest in Lagos as Police Kill NPA Staff Over N50 Bribe,2/12/12,Lagos,1,"Ojo, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Civil Servant Mistaken for Suicide Bomber Shot in Kaduna,2/13/12,Kaduna,1,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Police Officer in Detention for Killing Schoolboy,2/14/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Policeman Killed, Scores Injured as Twin Blasts Rock Kaduna",2/14/12,Kaduna,1,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Boko Haram, Soldiers Engage in Shootout in Maiduguri",2/15/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Four Killed in Renewed Farmers/Herders Feud in Nasarawa,2/15/12,Nasarawa,4,"Keana, Nasarawa, Nigeria",Nasarawa,8.490423603,8.5200378
"Gunmen Invade Kogi Prison, Free Inmates",2/15/12,Kogi,1,"Kogi, Kogi, Nigeria",Kogi,7.800388203,6.739939737
"Robbers Attack Police Outpost, Kill Corporal in Niger",2/15/12,Niger,1,"Suleja, Niger, Nigeria",Niger,10.4003587,5.469939737
"Accidental discharge wounded tanker driver, not Naval rating",2/16/12,Lagos,0,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Communal clash in Delta: 20 injured, 2 missing",2/16/12,Delta,0,"Ethiope West, Delta, Nigeria",Delta,5.890427265,5.680004434
"One Dies, Vehicles Burnt As Touts Clash in Anambra",2/16/12,Anambra,1,"Aguata, Anambra, Nigeria",Anambra,6.210433572,7.06999711
"Three Policemen Dead As Gunmen Attact M I Wushishi Estate, Minna",2/16/12,Niger,3,"Minna, Niger, Nigeria",Niger,10.4003587,5.469939737
Grand Children Killed in Bayelsa Kidnapping,2/17/12,Bayelsa,2,"Brass, Bayelsa, Nigeria",,,
Police Officers Shoot Police Inspector,2/17/12,Enugu,1,"Enugu North, Enugu, Nigeria",Enugu,6.867034321,7.383362995
UNN Staffer Shot Dead By Suspected Assassins,2/17/12,Enugu,1,"Nsukka, Enugu, Nigeria",Enugu,6.867034321,7.383362995
Militants kill three naval officers in A’Ibom,2/18/12,Akwa Ibom,3,"Mbo, Akwa Ibom, Nigeria",Akwa Ibom,5.007996056,7.849998524
Bomb Blast Rocks Branch of Christ Embassy Church in Suleja,2/19/12,Niger,0,"Suleja, Niger, Nigeria",Niger,10.4003587,5.469939737
"Sect Assassinates District Head, Islamic Cleric",2/19/12,Borno,2,"Konduga, Borno, Nigeria",Borno,10.62042279,12.18999467
"Bloody Day in Lagos As NURTW Clash Claims 10
Bloody Day in Lagos As NURTW Clash Claims 10
Bloody Day in Lagos As NURTW Clash Claims 10
Bloody Day in Lagos As NURTW Clash Claims 10
Bloody Day in Lagos As NURTW Clash Claims 10",2/20/12,Lagos,10,"Lagos Island, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Thirty Die in Fresh JTF, Boko Haram Gun Duel",2/20/12,Borno,30,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Kill Cleric, Teacher in Yobe",2/21/12,Yobe,2,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen Set Primary Schools On Fire in Borno,2/21/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Unidentified Gunmen Kill 3 in Yola,2/21/12,Adamawa,2,"Yola, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Gunmen Kill Two Policemen in Minna,2/22/12,Niger,2,"Minna, Niger, Nigeria",Niger,10.4003587,5.469939737
Nigeria school set alight in Maiduguri,2/22/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Soldiers, Boko Haram in Shoot-Out as Explosions Rock Kano",2/22/12,Kano,0,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Woman Killed in Reprisal Attack on Tiv Community,2/22/12,Taraba,3,"Takum, Taraba, Nigeria",Taraba,7.870409769,9.780012572
"One shot, three injured as PDP, ACN supporters clash in Kogi",2/23/12,Kogi,0,"Lokoja, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Unknown Gunmen Kill Two Policemen in Kano,2/23/12,Kano,4,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Prison, police station under gun, bomb attack in Gombe",2/24/12,Gombe,14,"Gombe, Gombe, Nigeria",Gombe,10.29044293,11.16995357
Unknown gunmen killed 5 worshipper​s in Kano,2/24/12,Kano,5,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Boko Haram Kills Policeman in Kaduna,2/25/12,Kaduna,1,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Two Police Officers Shot By Gunmen in Rigasa, Kaduna",2/25/12,Kaduna,0,"Igabi, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Four Villagers Shot Dead in Kaduna,2/26/12,Kaduna,4,"Lere, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Gunmen Kill  Ward Head in Gaidam, Yobe",2/26/12,Yobe,1,"Gaidam, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Gunmen Kill Three Cops, Loot Armoury in Adamawa",2/26/12,Adamawa,3,"Madagali, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Gunmen Kill Ward Head in Potiskum, Yobe",2/26/12,Yobe,1,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Reprisal Attacks Hit Okada Riders, Others",2/26/12,Plateau,8,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Suicide Bombers Attack Church in Jos During Service,2/26/12,Plateau,8,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Two Killed and One Injured in Kukum Gida,2/26/12,Kaduna,2,"Kaura, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Gunmen Attack Bank, Kill Police Corporal in Bauchi",2/28/12,Bauchi,1,"Jama'are, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Gunmen Attack Police Headquarter in Adamawa,2/28/12,Adamawa,2,"Demsa, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Gunmen Kill Immigration Officer in Borno,2/28/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Sack Four Maiduguri Schools,2/28/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Seven Killed As OPC Factions, Others Clash in Lagos",2/28/12,Lagos,7,"Lagos Island, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Boko Haram injures soldier in Maiduguri,2/29/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Teacher in Kaduna,2/29/12,Kaduna,1,"Igabi, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Four Boko Haram Suspects Killed in Maiduguri,3/1/12,Borno,4,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Set More Schools Ablaze in Borno,3/1/12,Borno,0,"Jere, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Kill Four Soldiers, Four Policemen in Bayelsa",3/2/12,Bayelsa,10,"Nembe, Bayelsa, Nigeria",,,
Three Killed in Bomb Factory Explosion,3/2/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Boko Haram Kills 3 in Maiduguri Night Attacks,3/3/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Bridegroom After Wedding in Kano,3/4/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Gunmen Kill Trader at Gamboru Market, Maiduguri",3/4/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
JTF Member Kills Middle-Aged Man in Kano,3/4/12,Kano,1,"Dala, Kano, Nigeria",Kano,11.99997683,8.5200378
"One feared dead, 40 vehicles vandalised in Lagos violence",3/4/12,Lagos,2,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Policeman Kills Inspector, Commits Suicide",3/4/12,Adamawa,3,"Gombi, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
45 Killed in Fulani/Tiv Clash,3/5/12,Benue,45,"Gwer West, Benue, Nigeria",Benue,7.190399596,8.129984089
"Gunmen Kill Two Cops, Injure Two Others in Kano",3/5/12,Kano,2,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"One Killed, Others Injured as Area Boys Clash in Lagos",3/5/12,Lagos,1,"Lagos Island, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Police Corporal Shoots Inspector over ‘Sharing Formula’, Commits Suicide",3/5/12,Rivers,2,"Port-Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Three Feared Dead as Gunmen Attack Imo CP's Home,3/5/12,Kano,4,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Three Suspected Boko Haram Killed Trying to Set School Ablaze,3/5/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Customs Comptroller,3/6/12,Yobe,1,"Potiskum, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen Kill Two in Plateau Villages Attack,3/6/12,Plateau,2,"Riyom, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen Kills Ward Head, Soldier in Yobe",3/6/12,Yobe,2,"Gaidam, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Gunmen Raid Konduga Town, Raze Public Buildings, Churches",3/6/12,Borno,4,"Konduga, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Kill DPO, Four Police Officers in Ashaka",3/7/12,Gombe,5,"Funakaye, Gombe, Nigeria",Gombe,10.29044293,11.16995357
Many Injured As NURTW Factions Clash in Lagos,3/7/12,Lagos,0,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
20 Killed As Fulani Herdsmen Invade Community,3/8/12,Nasarawa,20,"Keana, Nasarawa, Nigeria",Nasarawa,8.490423603,8.5200378
"Briton, Italian Die in Hostage Rescue Bid",3/8/12,Sokoto,5,"Sokoto North, Sokoto, Nigeria",Sokoto,13.06001548,5.240031289
Protest as soldiers kill mentally ill man in Rivers,3/8/12,Rivers,1,"Eleme, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Boko Haram Assassinates Local Malam,3/9/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Attack Police Station, Kill One in Maiduguri",3/9/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Adamawa Police SARS Commander,3/9/12,Adamawa,1,"Yola South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"One Killed, Three Injured As Gunmen Attack Police Station in Kano",3/9/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Soldiers Kill Three at Kano Filling Station,3/9/12,Kano,3,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Ward Head Killed in Gombe,3/9/12,Gombe,1,"Gombe, Gombe, Nigeria",Gombe,10.29044293,11.16995357
Attack On Mobile Base in Borno,3/10/12,Borno,1,"Bama, Borno, Nigeria",Borno,10.62042279,12.18999467
"JTF, Others Battle Kidnappers, Kill One",3/10/12,Imo,1,", Imo, Nigeria",Imo,5.492997053,7.026003588
"Naval Ratings Go Gaga, Unleash Terror On Kirikiri Traders",3/10/12,Lagos,0,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
Thugs Burn LG Boss’ House,3/10/12,Benue,0,"Gwer East, Benue, Nigeria",Benue,7.190399596,8.129984089
"10 Die in Jos Church Blast, Protests",3/11/12,Plateau,19,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen Storm Policeman's home, 1 Killed",3/11/12,Kano,1,"Tarauni, Kano, Nigeria",Kano,11.99997683,8.5200378
"Nigerian Soldiers Murdered 10 Youth Protesters On ""Revenge Mission"" In Jos",3/11/12,Plateau,10,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Army Kills 6 Sect Members,3/12/12,Adamawa,7,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Boko Haram kill former Chairman of Kukawa Local Council of Borno State,3/12/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Police Inspector, Soldier, Four Others Killed in Adamawa",3/12/12,Adamawa,6,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Policeman Killed As Gunmen Attack Police Station in Kano,3/12/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Stampede in Jos as Youths Protest Reprisal Attacks,3/12/12,Plateau,0,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Two killed, village burned in Jos South",3/12/12,Plateau,3,"Chugwi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
